oracle_dropped_mean_Lmean,oracle_dropped_mean_Lmax,oracle_dropped_mean_Lstd,oracle_dropped_max_Lmean,oracle_dropped_max_Lmax,oracle_dropped_max_Lstd,consensus_oracle_Lmean,consensus_oracle_Lmax,consensus_oracle_Lstd,fully_dropped_oracle_Lmean,fully_dropped_oracle_Lmax,fully_dropped_oracle_Lstd,est_dropped_mean_Lmean,est_dropped_mean_Lmax,est_dropped_mean_Lstd,est_dropped_max_Lmean,est_dropped_max_Lmax,est_dropped_max_Lstd,consensus_est_Lmean,consensus_est_Lmax,consensus_est_Lstd,fully_dropped_est_Lmean,fully_dropped_est_Lmax,fully_dropped_est_Lstd,dense_entropy_Lmean,dense_entropy_Lmax,dense_entropy_Lstd,sparse_entropy_Lmean,sparse_entropy_Lmax,sparse_entropy_Lstd,out_cos_mean_Lmean,out_cos_mean_Lmax,out_cos_mean_Lstd,out_cos_max_Lmean,out_cos_max_Lmax,out_cos_max_Lstd,out_relL2_mean_Lmean,out_relL2_mean_Lmax,out_relL2_mean_Lstd,out_relL2_max_Lmean,out_relL2_max_Lmax,out_relL2_max_Lstd,keep_tokens_frac_Lmean,keep_tokens_frac_Lmax,keep_tokens_frac_Lstd,step,input_token,kv_len,prefill_s,probe_s,step_s,sparse_margin,sparse_logit_entropy,logit_kl,top1_flip,dense_argmax,sparse_argmax,task_id,family,keep_frac,schedule,dense_correct
0.30829282184796675,0.6639001965522766,0.17670838104392458,0.6794372222253254,0.9980292320251465,0.23465786494896548,0.3367988850389208,0.7149123549461365,0.17567228248452751,0.2578709035047463,0.6032474637031555,0.17251191943738348,0.23311014426040597,0.9267005920410156,0.23793035743634955,0.5056321517830449,0.9987058639526367,0.27854569843175186,0.29737355653196573,0.92670077085495,0.24974945870315896,0.19530143054933952,0.92670077085495,0.2417661509372405,0.40873746467488153,0.6400091052055359,0.11737594028598985,0.36494374594518114,0.5637235045433044,0.08986901753796786,0.12607972343851412,0.41635745763778687,0.09119053931918936,0.5149815465722766,1.3475998640060425,0.31741000291795396,0.3745276454303946,0.6998350024223328,0.14400140338067388,0.9167874466095652,1.6034209728240967,0.2644160172295141,0.04972224196951304,0.09361498057842255,0.023121934642232507,0,2227,2082,23.787186400033534,0.1617662999778986,0.2423799999523908,5.5,0.002585167530924082,0.008010193705558777,False,151645,151645,multi_entity-2048-1,multi_entity,0.0625,pyramid,True
0.3078768045774528,0.7176107168197632,0.1340576157269742,0.695149227976799,0.9649620652198792,0.19820376730334602,0.32607922782855375,0.717610776424408,0.144535050145846,0.24765968349363124,0.717610776424408,0.12313091270698948,0.20935774235320942,0.9998077750205994,0.23644868918339867,0.4479845450924976,1.0,0.25098785018616504,0.2539204265922308,0.9998076558113098,0.24541066302108655,0.17747400461563043,0.9998076558113098,0.23714433325782935,0.40545730931418283,0.6610550284385681,0.10649748120236356,0.3593801850719111,0.5645925402641296,0.10388859598351888,0.17319270176813006,0.5006510019302368,0.1296827932838112,0.613742070538657,1.3883811235427856,0.4007237465202828,0.46022033052785055,1.070094347000122,0.19674381763319493,1.078978890819209,3.3266241550445557,0.623378930692323,0.04972224196951304,0.09361498057842255,0.0231219346422325,0,2227,2082,23.72072400012985,0.16111619980074465,0.23798049986362457,2.609375,0.02250008098781109,0.03602304309606552,False,151645,151645,multi_entity-2048-1,multi_entity,0.0625,inv_pyramid,True
0.0708819500037602,0.1933744251728058,0.04314309431564532,0.23985861454691207,0.73040372133255,0.15871890457116594,0.08516948497188943,0.2152712643146515,0.0449398160889615,0.04263759986497462,0.12658855319023132,0.028574921749798213,0.0333388556817746,0.18501344323158264,0.048293885254673395,0.10730923835321196,0.626636266708374,0.1304421788679816,0.056954071092020185,0.3126130700111389,0.07513425946614506,0.02012894836038218,0.1320965439081192,0.032295351392714985,0.30074828011648996,0.48107361793518066,0.08347639538688545,0.34996034923408714,0.5400146842002869,0.09841893220856783,0.01065351213453271,0.0333377979695797,0.00830133787437778,0.06824376327650887,0.2321813702583313,0.055175486315271645,0.10005574194448334,0.2146696299314499,0.04321797037768052,0.34777101688086987,0.6426621675491333,0.14431930610070054,0.11238642036914825,0.11238642036914825,0.0,0,46,2090,23.773376299999654,0.16853759996592999,0.2572599998675287,6.953125,0.0009102895855903625,3.56297314283438e-05,False,5612,5612,multi_hop-2048-0,multi_hop,0.125,uniform,True
0.07830506576491254,0.18062445521354675,0.04544565136818627,0.2997103248323713,0.9700469374656677,0.2140030699060033,0.0902218066954187,0.19189618527889252,0.0472274254328066,0.042320936053459136,0.13532255589962006,0.02934461887155578,0.04124896045375083,0.27033933997154236,0.05810234947183817,0.1489620069873386,0.6191847324371338,0.15831802102502462,0.0700564633547661,0.32214877009391785,0.08922700360783219,0.024072428067613925,0.18133795261383057,0.03663017974345482,0.30672623749290195,0.465986430644989,0.08032421211050257,0.3570281421499593,0.5288389921188354,0.0959689448661898,0.017767411694096933,0.12566614151000977,0.027508229021165804,0.14766665441649302,1.2940441370010376,0.2652604182333834,0.1018647990588631,0.23820629715919495,0.04838414842183791,0.4251136404595205,1.039934754371643,0.24353441862759806,0.11281070858240128,0.11281070858240128,0.0,1,5612,2091,0.0,0.16290100011974573,0.26969369989819825,6.078125,0.0015896838158369064,0.001514576142653823,False,151645,151645,multi_hop-2048-0,multi_hop,0.125,uniform,True
0.10128688416443765,0.5866533517837524,0.10792310896835283,0.302239220057215,0.9772578477859497,0.22646928196210714,0.1152621383911797,0.604621171951294,0.11083700009669711,0.05832471804959433,0.5531492233276367,0.09796638721936307,0.03725474417608764,0.3491555154323578,0.06606971801269423,0.11560284419517432,0.5843059420585632,0.1375491432114031,0.062245548328584324,0.3796432614326477,0.08484009080643393,0.024020206640541022,0.2961081266403198,0.0546851426941225,0.30133490583726336,0.4794699549674988,0.07886008543865426,0.34983745217323303,0.5579370260238647,0.09927064895127093,0.04161862698882552,0.44488224387168884,0.09201644816830873,0.1508222073316574,0.9294415712356567,0.22011330193822345,0.15115621406584978,0.7660945653915405,0.14479395319396476,0.4442513635648148,1.0965718030929565,0.2411358151586606,0.11621234259967293,0.18890483677387238,0.04510693916862656,0,46,2090,23.751991499913856,0.15695560001768172,0.27722950000315905,1.625,0.08579506725072861,0.3580288887023926,False,5612,5612,multi_hop-2048-0,multi_hop,0.125,pyramid,True
0.07708777793283973,0.1958392858505249,0.046099126151849974,0.283561823623521,0.9676344394683838,0.20386439526190997,0.09023872616567782,0.19826377928256989,0.04516409976135479,0.04242756122922791,0.18563979864120483,0.03604938496900136,0.04130986187374219,0.29112082719802856,0.06056155002244638,0.1483338703734002,0.8222875595092773,0.17103933378815883,0.06930173017982659,0.30797281861305237,0.08627902605475461,0.02471209239904835,0.24857613444328308,0.04677124402515292,0.3074460144021681,0.4659920632839203,0.07960785314310204,0.36452496530754225,0.5368159413337708,0.09643373160743542,0.013767046824796125,0.12345057725906372,0.022073127142866477,0.11280204994337899,1.2936229705810547,0.23472021731934462,0.09583579642432076,0.18274188041687012,0.038296978477618704,0.38471023578728947,1.0408328771591187,0.18937260301860442,0.11663479823619127,0.1892925351858139,0.045085377644068336,1,5612,2091,0.0,0.1643159999512136,0.26485320017673075,6.0625,0.0016034437576308846,0.0015879825223237276,False,151645,151645,multi_hop-2048-0,multi_hop,0.125,pyramid,True
0.07141627584184919,0.20631961524486542,0.045649579390510384,0.24202152235167368,0.8070111870765686,0.1768490078086553,0.08219309876273785,0.20728114247322083,0.045715635152469215,0.04942468593695334,0.17863085865974426,0.04258023245344478,0.043955571338301525,0.36726826429367065,0.08271087780551621,0.12428167182952166,0.7429428100585938,0.1737583404901176,0.06685043624020182,0.5288931727409363,0.10966531900346668,0.03231158554470832,0.31535762548446655,0.07058450811585203,0.2998532211141927,0.480413556098938,0.08405147608173386,0.3503715598157474,0.5637600421905518,0.09994807152034774,0.012353679429257422,0.03809359669685364,0.010534440280040877,0.07935815836702075,0.2342778444290161,0.06957498515622067,0.10538741986134223,0.24778354167938232,0.05465884971280614,0.3761069599006857,0.7589002847671509,0.20195322008578592,0.11621234259967293,0.18890483677387238,0.04510693916862656,0,46,2090,22.56566910003312,0.15368789993226528,0.22940029995515943,7.765625,0.0005759717896580696,0.00015381249249912798,False,5612,5612,multi_hop-2048-0,multi_hop,0.125,inv_pyramid,True
0.08705562419657197,0.24264594912528992,0.057180010798954656,0.3392737827130726,0.9875754714012146,0.2502091314656093,0.09595306543633342,0.24688316881656647,0.056777015997153964,0.053614587556304674,0.2014695405960083,0.04652862340137954,0.05773543650450717,0.441677451133728,0.10838225370616385,0.1700517725049784,0.7926169037818909,0.20424646977643468,0.08283954114137616,0.5335221290588379,0.1292410712993028,0.03941643893943235,0.3301714062690735,0.08099098102041481,0.3078113528234618,0.46985507011413574,0.08066630055929012,0.3534380266708987,0.5199746489524841,0.09438441461459228,0.025368432294011915,0.12440872192382812,0.03412922826208571,0.2012420424393245,1.290697693824768,0.30062046484530164,0.11822079571097024,0.29188406467437744,0.07489218913197636,0.48874973598867655,1.1956387758255005,0.32739686162325576,0.11663479823619127,0.1892925351858139,0.045085377644068336,1,5612,2091,0.0,0.1567285000346601,0.2477651999797672,6.375,0.0012645875103771687,0.0026309334207326174,False,151645,151645,multi_hop-2048-0,multi_hop,0.125,inv_pyramid,True
0.16886238687272584,0.5074043273925781,0.12430284992916837,0.46119717402117594,0.9775370359420776,0.23965259094673735,0.1901605102632727,0.5800921320915222,0.135921919026832,0.0932615523093513,0.21979939937591553,0.052226951364364664,0.0661975358296851,0.3166491389274597,0.08361470303082773,0.19296035835785524,0.7389290928840637,0.1803839115346424,0.09899941560745772,0.49305322766304016,0.11922564730448569,0.04821838544116223,0.2543666660785675,0.06373705687923223,0.30721526433314594,0.48093122243881226,0.07791548072821329,0.3705542752785342,0.5631664991378784,0.10291507507064386,0.06641352412823055,0.26843345165252686,0.0767791190664859,0.26628267977918896,0.781592845916748,0.2262142910035118,0.23845434162233556,0.6116388440132141,0.1382169504168737,0.6527828244226319,1.088453769683838,0.2163116829824597,0.051171690225601196,0.051171690225601196,0.0,0,46,2090,22.369336100062355,0.1572590998839587,0.23583969986066222,1.359375,0.08133336156606674,0.34837019443511963,False,5612,5612,multi_hop-2048-0,multi_hop,0.0625,uniform,True
0.15491951629519463,0.4175708293914795,0.08213729068232782,0.49779266331877026,0.9937463402748108,0.23500033083484456,0.16593336313962936,0.47352397441864014,0.09107918478324505,0.10848548961803317,0.2886711657047272,0.06788135476393085,0.08769108391632992,0.4281806945800781,0.09980733106483902,0.26674299986500827,0.7647919654846191,0.23374932746471663,0.11916598670982889,0.46786171197891235,0.12847803153892598,0.06556198612504106,0.3268643617630005,0.07399837319305913,0.32401191868952345,0.5086400508880615,0.08971020407498248,0.3851224620427404,0.5489489436149597,0.10373535751480965,0.049797955700861554,0.2832454741001129,0.052530022070732846,0.2952648103237152,1.2963241338729858,0.28201539977788165,0.20132071391812392,0.4199366569519043,0.08005208827979543,0.6765675480876651,1.311143398284912,0.25196904873547094,0.05162523686885834,0.05162523686885834,0.0,1,5612,2091,0.0,0.15266040014103055,0.2340893999207765,5.765625,0.0019482537172734737,0.0014817346818745136,False,151645,151645,multi_hop-2048-0,multi_hop,0.0625,uniform,True
