oracle_dropped_mean_Lmean,oracle_dropped_mean_Lmax,oracle_dropped_mean_Lstd,oracle_dropped_max_Lmean,oracle_dropped_max_Lmax,oracle_dropped_max_Lstd,consensus_oracle_Lmean,consensus_oracle_Lmax,consensus_oracle_Lstd,fully_dropped_oracle_Lmean,fully_dropped_oracle_Lmax,fully_dropped_oracle_Lstd,est_dropped_mean_Lmean,est_dropped_mean_Lmax,est_dropped_mean_Lstd,est_dropped_max_Lmean,est_dropped_max_Lmax,est_dropped_max_Lstd,consensus_est_Lmean,consensus_est_Lmax,consensus_est_Lstd,fully_dropped_est_Lmean,fully_dropped_est_Lmax,fully_dropped_est_Lstd,dense_entropy_Lmean,dense_entropy_Lmax,dense_entropy_Lstd,sparse_entropy_Lmean,sparse_entropy_Lmax,sparse_entropy_Lstd,out_cos_mean_Lmean,out_cos_mean_Lmax,out_cos_mean_Lstd,out_cos_max_Lmean,out_cos_max_Lmax,out_cos_max_Lstd,out_relL2_mean_Lmean,out_relL2_mean_Lmax,out_relL2_mean_Lstd,out_relL2_max_Lmean,out_relL2_max_Lmax,out_relL2_max_Lstd,keep_tokens_frac_Lmean,keep_tokens_frac_Lmax,keep_tokens_frac_Lstd,step,input_token,kv_len,prefill_s,probe_s,step_s,sparse_margin,sparse_logit_entropy,logit_kl,top1_flip,dense_argmax,sparse_argmax,task_id,family,ctx,prompt_tokens,method,keep_frac,mode
0.25545092377190787,0.585380494594574,0.1396999505328611,0.5973802457253138,0.9999473690986633,0.24241962681376505,0.25545091663176817,0.585380494594574,0.13969995274855712,0.25545091663176817,0.585380494594574,0.13969995274855712,0.3025577419515078,0.8160133957862854,0.22924034135616328,0.6978483640899261,0.9998641610145569,0.30163741531641497,0.30255773566508043,0.8160133361816406,0.22924033397785926,0.30255773566508043,0.8160133361816406,0.22924033397785926,0.35180963079134625,0.5327630043029785,0.09349973430413164,0.36213203395406407,0.6058135032653809,0.08610293646686755,0.1497831597128728,0.635436475276947,0.14357173073653848,0.5995382219552994,1.4721827507019043,0.42863631368489263,0.4010429716048141,0.847155749797821,0.20074237497056088,1.0161516840259235,1.948196291923523,0.4348571897235668,0.044343892484903336,0.044343892484903336,0.0,1,375,1104,0.0,0.056572499917820096,0.10508580016903579,4.21875,0.013608923181891441,0.01113668642938137,False,151645,151645,multi_entity-1024-1,multi_entity,1024,1103,quest_topk,0.0625,free
0.29091888200491667,0.5636658072471619,0.12272499528841584,0.6698233410716057,0.9999861717224121,0.2148334868773152,0.2909188689664006,0.5636657476425171,0.12272498430699787,0.2909188689664006,0.5636657476425171,0.12272498430699787,0.3165615783073008,0.8781715631484985,0.23017629763037115,0.6904615225891272,0.9999504685401917,0.2834309858529467,0.31656157155521214,0.878171443939209,0.23017628695681328,0.31656157155521214,0.878171443939209,0.23017628695681328,0.36534537312885124,0.600074291229248,0.0991157082714199,0.3617374636232853,0.5971821546554565,0.1010728399126044,0.18699110830978802,0.6760687232017517,0.16154532933488736,0.69343451410532,1.645826816558838,0.4619813936663368,0.47423447327067453,0.987880289554596,0.20288035847162966,1.108091238886118,2.3913159370422363,0.44918854349504506,0.043478261679410934,0.043478261679410934,0.0,0,2227,1103,3.77070469991304,0.05656960001215339,0.10436240001581609,0.7499999403953552,0.11561752110719681,1.2092366218566895,True,151645,375,multi_entity-1024-1,multi_entity,1024,1103,quest_topk,0.0625,teacher
0.0957435707678087,0.597344160079956,0.12357814476131891,0.24238541722297668,0.9993262887001038,0.2264030377736042,0.09574356560672943,0.597344160079956,0.12357814135463482,0.09574356560672943,0.597344160079956,0.12357814135463482,0.133163040135211,0.7974855303764343,0.20218637142094517,0.3633415026827909,0.9995936155319214,0.3720203531843665,0.13316303036602525,0.7974853515625,0.20218634197840202,0.13316303036602525,0.7974853515625,0.20218634197840202,0.2717588556309541,0.48662543296813965,0.1004837242820831,0.3862854118148486,0.6882237195968628,0.11702701912190831,0.019557620598485908,0.17387409508228302,0.03644294591096087,0.09337678303321202,0.5062037110328674,0.1315962270094587,0.13487606879789382,0.6377010345458984,0.14067304070264086,0.42756314761936665,1.3136025667190552,0.36503490823535306,0.044343892484903336,0.044343892484903336,0.0,1,151645,1104,0.0,0.055359299993142486,0.10665889992378652,12.40625,8.4476650954457e-06,1.7766166138244444e-07,False,198,198,multi_entity-1024-1,multi_entity,1024,1103,quest_topk,0.0625,teacher
0.1517816330306232,0.623782753944397,0.1252562787032652,0.4028536304831505,0.9592164754867554,0.18742835017988155,0.19966417970135808,0.6359055042266846,0.1255005300962498,0.06522849563043565,0.3709525465965271,0.08284312359163219,0.05198149452189682,0.31453976035118103,0.07694718755824408,0.13852678555607176,0.42590680718421936,0.11992391297011709,0.09899382223375142,0.44328218698501587,0.11054379061544886,0.01908511969243894,0.11673317849636078,0.031080620221202792,0.3879784320791562,0.7312244772911072,0.13598893949972168,0.3852094244211912,0.6494244337081909,0.12924551095715547,0.04683194794536879,0.31190863251686096,0.07450388708430977,0.2334172303477923,1.538764476776123,0.3081185324869809,0.2016795796031753,0.8045599460601807,0.16070290158660602,0.6246429992218813,1.375801920890808,0.28418269500436466,0.23739688098430634,0.23739688098430634,0.0,0,8852,1090,3.759903300087899,0.05573330004699528,0.10601400001905859,7.203125,0.0017635321710258722,0.0005730824777856469,False,4260,4260,multi_hop-1024-0,multi_hop,1024,1090,quest_topk,0.25,free
0.09920226382867743,0.225931316614151,0.06156035310161993,0.33490187923113507,0.9572107791900635,0.22619059042714157,0.13280796531277397,0.4043528735637665,0.08468337197923023,0.0342021289980039,0.12832312285900116,0.027602544786175114,0.02582417512288278,0.15138499438762665,0.03460945494606119,0.09397784769923116,0.33756589889526367,0.09712313934400062,0.05614379890418301,0.24958619475364685,0.0692269523877729,0.008055513918103921,0.044622741639614105,0.010696971667166218,0.35472462760905427,0.5623819828033447,0.0911984743056883,0.37529048199454945,0.580769419670105,0.09073387307303075,0.026132544853074553,0.28550705313682556,0.05599239472593995,0.1759957199295362,1.5934922695159912,0.3261042458051889,0.12317212531343102,0.39851802587509155,0.08262970237812843,0.44912902514139813,1.1416337490081787,0.2555791817805561,0.2380952388048172,0.2380952388048172,0.0,1,4260,1091,0.0,0.05578029993921518,0.10603100014850497,5.0625,0.0035325142089277506,0.012377319857478142,False,151645,151645,multi_hop-1024-0,multi_hop,1024,1090,quest_topk,0.25,free
0.1517816330306232,0.623782753944397,0.1252562787032652,0.4028536304831505,0.9592164754867554,0.18742835017988155,0.19966417970135808,0.6359055042266846,0.1255005300962498,0.06522849563043565,0.3709525465965271,0.08284312359163219,0.05198149452189682,0.31453976035118103,0.07694718755824408,0.13852678555607176,0.42590680718421936,0.11992391297011709,0.09899382223375142,0.44328218698501587,0.11054379061544886,0.01908511969243894,0.11673317849636078,0.031080620221202792,0.3879784320791562,0.7312244772911072,0.13598893949972168,0.3852094244211912,0.6494244337081909,0.12924551095715547,0.04683194794536879,0.31190863251686096,0.07450388708430977,0.2334172303477923,1.538764476776123,0.3081185324869809,0.2016795796031753,0.8045599460601807,0.16070290158660602,0.6246429992218813,1.375801920890808,0.28418269500436466,0.23739688098430634,0.23739688098430634,0.0,0,8852,1090,3.7722858001943678,0.05599100003018975,0.13948190002702177,7.203125,0.0017635321710258722,0.0005730824777856469,False,4260,4260,multi_hop-1024-0,multi_hop,1024,1090,quest_topk,0.25,teacher
0.09920226382867743,0.225931316614151,0.06156035310161993,0.33490187923113507,0.9572107791900635,0.22619059042714157,0.13280796531277397,0.4043528735637665,0.08468337197923023,0.0342021289980039,0.12832312285900116,0.027602544786175114,0.02582417512288278,0.15138499438762665,0.03460945494606119,0.09397784769923116,0.33756589889526367,0.09712313934400062,0.05614379890418301,0.24958619475364685,0.0692269523877729,0.008055513918103921,0.044622741639614105,0.010696971667166218,0.35472462760905427,0.5623819828033447,0.0911984743056883,0.37529048199454945,0.580769419670105,0.09073387307303075,0.026132544853074553,0.28550705313682556,0.05599239472593995,0.1759957199295362,1.5934922695159912,0.3261042458051889,0.12317212531343102,0.39851802587509155,0.08262970237812843,0.44912902514139813,1.1416337490081787,0.2555791817805561,0.2380952388048172,0.2380952388048172,0.0,1,4260,1091,0.0,0.05578479985706508,0.11915000015869737,5.0625,0.0035325142089277506,0.012377319857478142,False,151645,151645,multi_hop-1024-0,multi_hop,1024,1090,quest_topk,0.25,teacher
0.0283674873887018,0.13810880482196808,0.0362654870442544,0.09650551776091258,0.44352275133132935,0.11497007052533074,0.03878824042961545,0.2811499238014221,0.059277914587380666,0.010769376036478207,0.06071809306740761,0.01569361656008643,0.01116640246037548,0.11522988975048065,0.02545437690894357,0.03765060667872907,0.2743755578994751,0.07353391519194333,0.02567913762599498,0.19489124417304993,0.054011546132605455,0.0033717140798176595,0.02937190607190132,0.007062540333779418,0.2711044925575455,0.500474750995636,0.10538777540648375,0.31549921073019505,0.5410584807395935,0.11275199984794841,0.0020181090529121093,0.011830811388790607,0.0030466837310684915,0.013440020382404327,0.09113883972167969,0.021578917910091745,0.03384087691180563,0.11132635921239853,0.034867009586202036,0.13100925594335422,0.4620966613292694,0.12516832339965056,0.2387923151254654,0.2387923151254654,0.0,2,151645,1092,0.0,0.05729749985039234,0.1095567001029849,12.671875,7.132793598429998e-06,1.440685082343407e-08,False,198,198,multi_hop-1024-0,multi_hop,1024,1090,quest_topk,0.25,teacher
0.5282795391976833,0.706523597240448,0.1275308834858014,0.8723458151022593,1.0,0.11020284876224623,0.5282795156041781,0.7065235376358032,0.12753086576396688,0.5282795156041781,0.7065235376358032,0.12753086576396688,0.4945883499458432,0.9975559115409851,0.2664078600723342,0.9005486940344175,1.0,0.12530829976564486,0.49458833411335945,0.9975558519363403,0.26640784813856444,0.49458833411335945,0.9975558519363403,0.26640784813856444,0.45063965395092964,0.6475460529327393,0.10415989452313135,0.2931734261413415,0.6723950505256653,0.12027506920604963,0.4597180712347229,0.8805924654006958,0.23694043888190852,1.1293492193023364,1.7307342290878296,0.4080619265551473,0.8590627399583658,1.5199713706970215,0.2520194538549162,1.6212948883573215,3.0797247886657715,0.48162424302036494,0.03208065778017044,0.03208065778017044,0.0,0,8852,1090,3.743168800137937,0.06297300010919571,0.1424288998823613,0.421875,0.2895506024360657,1.5024851560592651,False,4260,4260,multi_hop-1024-0,multi_hop,1024,1090,quest_topk,0.0625,free
0.41103508820136386,0.6844081282615662,0.12251073552632044,0.7749231035510699,1.0,0.1340688871708773,0.4110350627452135,0.6844081282615662,0.1225107240940696,0.4110350627452135,0.6844081282615662,0.1225107240940696,0.4311357595336934,0.9979125261306763,0.28142904235351823,0.8515114933252335,1.0,0.20565509909519405,0.4311357482802123,0.9979124665260315,0.281429027961082,0.4311357482802123,0.9979124665260315,0.281429027961082,0.3859192890425523,0.5933071374893188,0.09996052023352102,0.2896392649660508,0.6196191310882568,0.10293394137506588,0.3045069534952442,0.823531985282898,0.1908378375693581,0.898074097931385,1.5489428043365479,0.3914866520413425,0.6903773744901022,1.4078375101089478,0.2583160524990673,1.4186876987417538,3.118518114089966,0.49664855997412616,0.03296703100204468,0.03296703100204468,0.0,1,4260,1091,0.0,0.060254700016230345,0.15559100010432303,5.203125,0.0049448162317276,0.006045711226761341,False,151645,151645,multi_hop-1024-0,multi_hop,1024,1090,quest_topk,0.0625,free
